3.80815697503,58.9782570348
5.83145396122,86.935464227
3.37167705085,71.5357902823
5.90685289885,69.4646875752
4.7065169233,32.4950480581
2.96970449571,10.0553801533
2.81723595593,84.6043244901
1.40199631103,22.0138627927
8.1134304632,62.5697252331
8.64748847626,20.8510455171
3.82667616748,69.3700729489
8.97648800531,32.7023798263
9.94717736282,83.9280993618
4.4372149515,32.1226098227
4.15314064918,96.2330096992
6.6658269352,8.70428769909
4.81644529229,92.9544824545
8.13278251614,19.8272436789
1.96988567024,95.0354900796
3.98752730549,18.7236682885
8.43673424976,8.6886991943
4.46301278214,86.1742998986
4.96503774604,13.5870618093
4.51990464667,55.1837080035
3.6941758377,87.2545114483
3.49408880073,24.3699189608
3.82521700936,0.477595125201
3.44484119854,75.1281939867
2.07845360443,66.1554125525
4.92836845852,20.0709397116
3.87094813295,70.6205277439
0.778949645268,70.5476410454
8.91057594293,18.3639373644
5.38921143504,21.679569344
1.52095343073,10.7044410197
1.35414836464,94.2301633221
6.46823507128,8.00773206588
4.9612762882,23.4350347967
8.35583149799,36.1315806623
9.29997426216,58.3737932184
1.42594796481,92.7877363511
4.30669972956,53.0840183408
7.70645936252,81.5092691666
8.65125886847,26.7350079674
9.47153692423,9.87544214403
9.74107566509,86.0655339495
6.43013843442,18.6624936677
4.392782186,5.4096247623
8.07471579489,54.9462526773
3.64890773896,1.84071890611
1.43669204354,71.2051554817
4.71607817435,65.4367548857
8.40842264241,13.1356185238
9.89719342864,50.2189943728
4.8361236448,66.7214410601
5.75651511373,38.4200746842
1.61843866548,27.6033921788
2.23838217348,36.2528574191
7.0317978303,31.1029398937
9.46173755542,26.7840734138
2.98781142428,57.00167855
6.27998011879,8.93149423211
9.88305036546,8.69957707752
2.25771661131,87.5336408132
1.22432125445,43.2602260552
1.46292607841,14.5110718059
3.81836455827,51.5158196441
4.67559789225,43.6773527222
9.8994842261,87.44874059
1.83870647331,97.46239045
0.315290187909,72.9391387363
9.14994896958,84.0144755029
0.39381445831,4.73030023134
1.67380958441,1.02248505769
9.06642533971,57.8001060424
0.434779824279,39.0424392107
7.99718933455,55.7576033205
3.98726471744,39.9842734178
8.48311181237,67.2855584745
9.41758237733,41.667720152
1.55082131472,84.0652659189
0.673325379972,35.8394495843
7.98555264209,76.0893126603
1.76219735277,98.1139350351
0.99318665278,63.5610212435
1.83952325081,21.6862982447
6.47139516552,68.1734557943
2.42137806072,76.704028312
6.36921209743,42.1354681315
8.21476105146,59.5147721931
1.51702878064,40.1637118726
2.22885693907,91.0701908658
9.8609257527,16.5618537961
7.25133349368,86.5207451663
9.36870266137,74.1729123253
5.54720150617,26.0592517072
0.720638327325,21.1098085011
3.8843140949,74.9173483006
2.40719042053,67.8226943688
2.43309082947,11.7905720882
0.290089448,2.23800005703
1.59295673425,79.7000379817
2.48929207483,17.3061514255
4.55762801623,3.34985711135
1.70639533674,26.748630786
3.44167967439,21.2973883515
2.73546684007,20.1557007574
8.76873597177,48.9670715169
9.34523210995,62.5400240902
6.13304968939,15.5528127814
8.67531047505,98.322017825
2.04522668013,40.1684911325
6.07622665264,90.4684206959
6.52338246495,22.785729246
9.80538247522,62.8261470578
5.72951770682,29.2905025979
6.56894063489,23.66047564
2.36600107957,54.6682026841
4.72471255344,83.9967000526
4.27530336524,51.1239659527
8.65550695387,14.3197369631
9.0724858979,18.3119232746
0.06895750635,79.414957963
5.83358041191,63.9612516575
5.55942661721,6.01737904565
9.87849435505,43.9924340203
6.30423694066,93.1987255012
5.89701057783,16.676406244
1.74000631352,75.9591853523
8.71285324213,15.4663186306
6.43075358343,26.4031248854
9.82828093582,1.55021619303
7.62699601187,96.5022471591
2.38966828771,93.4492023261
5.04688105291,2.77595385314
6.34424619612,55.9121295074
5.92817288832,0.902496890738
6.1348443838,95.4376963836
7.74752179794,1.42829421314
3.04975640974,29.0850600446
4.25784161797,56.2702828776
3.43318084364,71.7131322237
7.46482429423,6.61490241246
1.1342598218,3.4399084147
4.14838361107,7.07734222213
6.09863219511,25.459393472
4.39632798991,53.4214475833
4.68510661912,16.7863842075
8.85390941196,9.69900239558
7.27848678407,48.8688291769
4.26222917344,79.4428834276
8.57519362267,20.9753523136
4.69874559117,87.9767236114
0.0660568038593,44.9122397903
3.75371306792,51.8349391178
4.91615854416,7.61128158989
6.11270941303,45.8626340692
4.00170927773,14.801032053
6.67059159576,82.0551342204
3.57222138623,26.4410922696
1.13063512926,10.5759862337
5.37020191629,45.7797175736
8.71895647092,59.751052619
8.15654567107,95.1031372322
8.18724850843,10.2946154775
5.17273711214,29.9940019115
0.563748400286,18.5907881461
5.66122913715,68.5681690011
2.27791394732,70.7844387489
0.928716601743,43.0208720895
7.25353505445,28.769299012
1.60039994541,54.4643768443
1.51318348694,34.8826445118
1.03182607715,63.7250537282
5.39922850007,7.18999665643
9.41430383098,20.9957227638
3.13512174176,38.6822075121
4.45947809957,40.2787250637
8.67710126171,19.5558060941
0.535793717677,12.3339173024
1.53687075357,49.3807076603
8.64320228337,19.3644174677
8.1412528821,82.516841975
9.32748707082,4.42472444438
6.02647268138,0.439265284006
9.41995104852,50.9618710118
2.62913216687,26.3997464737
1.02205699567,47.979522486
5.15537626289,55.7211442592
5.14814861882,8.18018358698
9.40665970445,33.0601304764
3.3064585523,64.8142867308
3.68444701834,21.3738552677
5.08140701671,61.6477635019
3.92837626495,56.5426894785
9.56749431714,61.4330208225
0.47434308327,86.1240714603
7.0599520721,61.9947158376
3.99442202911,24.6429353971
8.35210722139,17.7307979411
5.25826617824,0.338433754301
8.514168304,18.3655529472
1.56046212378,90.5491177521
1.81589632626,19.9820334677
4.65152470986,67.476831541
7.31050543358,5.82096467572
2.42687649071,29.9278490328
4.81335554823,45.2935920963
0.17251238672,55.2428993569
9.95864610722,10.7657127693
7.42014289894,26.72146278
8.1941284469,49.603712005
4.6367446042,12.1998811032
1.52155511959,76.5956140633
2.88005658723,16.4812946634
1.60302345799,86.2336202287
3.80468476149,90.3460543744
4.75737142363,24.0374039614
2.59475410574,87.5469475393
9.88909426031,12.3381154676
2.0868978813,59.864122075
2.22772620847,2.66583075555
4.46127149161,60.4292632271
7.77169186117,39.0396605018
9.67334814299,92.7177895553
4.57016736748,78.2773365392
5.58681240829,58.168129404
7.23459114283,53.266177874
9.68654332729,89.9935447784
4.10602613282,92.7236850357
2.40613908637,77.411384905
5.22399849793,67.3885355231
4.03653740357,16.1875873368
0.914140953874,47.8270733757
1.01978112468,79.2935406381
9.4591627951,1.32327511458
9.61985424879,37.2342566066
2.91822025749,3.53742690564
1.03153638235,84.9841044827
4.33508399707,85.465968366
9.42252877426,2.37586716129
8.05468932397,73.0039389397
6.33383278886,8.30681483067
6.35534957858,72.674190909
8.59337508941,96.1384576176
3.46352363974,60.2877050058
5.54102928196,22.2946175847
6.57942599565,43.9465661926
9.54141123744,30.5833952229
7.26480783357,29.0369743476
5.45650434796,99.3347441081
1.40026920007,0.338416288614
8.18029495402,80.3836242829
9.81018203123,36.2197626472
5.77677218026,25.2552984207
8.49234134396,67.6995388156
8.76523656418,21.3121982064
0.479439835893,28.6212193181
7.51214298881,97.2228883227
3.4480037051,64.7118758957
1.63225822588,56.469542307
4.38035964862,92.9076823308
4.80259605327,39.4176330863
8.42526468584,28.9943250917
1.95773935086,69.1560696147
2.43650265864,69.8297435951
8.00937056096,60.9193440942
6.2095600683,96.4187881447
3.95542762624,75.3935231148
1.55688335868,50.5595226207
2.99788461664,52.0974874798
5.68298551965,58.0409217259
2.26108380049,0.00356423491317
5.85104493527,23.7475369025
6.39411997923,3.22752120734
5.25451632824,51.202206943
1.14669149318,9.39135555232
3.00985431903,18.1677797282
3.43423181319,3.35748393949
3.42155679921,38.5421836616
5.40197306216,27.873734894
0.0601768664861,64.7590027274
7.70681594309,30.1613616535
